ID;Key;Translation
5160292d-6d04-4383-8f2a-a781920b3803;egal ob ... oder nicht ;não importa se ... ou não
f6ab263b-36e2-4302-bf7c-2b818279509f;nicht schlau ;não é inteligente
faab82b4-f51d-49d3-a389-03c1f4d65425;bei Regen draußen spielen ;brincar fora na chuva
e9375070-2674-4b60-a938-ea942bbff1b1;krank werden können ;pode-se ficar doente
7fc8742e-abf8-46e4-a637-76b46b694095;nachdenken über ;refletir sobre
9a9d1ab0-28ca-4ede-b32d-0061952e985b;es klingt richtig ;parece certo
8b2917d0-5db0-49c5-9fe2-f1c709256798;trotzdem ;mesmo assim
ebd8f75c-4232-4609-b59c-0d19e4198e48;den falschen Bus nehmen ;pegar o ônibus errado
2de6d7bf-4f05-46be-b98a-115797ee2a7d;zu spät sein ;estar atrasada
ac2ab96f-9771-4eab-91c2-8ef84d9c3151;nicht wissen, welchen Bus ... ;não saber qual ônibus ...
8a3de3eb-3f53-469a-8652-446ac9fbab10;in die falsche Richtung fahren ;ir na direção errada
394258bc-fa2a-4a3d-9916-4fd5bf00fccc;es bemerken ;perceber isso
784ea4b0-2cf4-4c5a-940e-72109eef4d91;aussteigen ;descer do ônibus
ac520711-c016-4b14-97cb-ce0566b27272;jemanden fragen nach ;perguntar a alguém sobre
41a161d8-5be0-48bb-a49c-da0cc9da4da9;Entschuldigen Sie bitte ;Com licença / Desculpe
8fda0359-2b32-4773-9e92-c291a9489593;den Fahrplan anschauen ;olhar o horário
5bdf4ba4-5b35-45aa-b4c4-e96826b3c1ad;Schild ;placa / letreiro
15d8b6c0-b567-482d-9b61-f8cdb0626dc2;nächster Bus ;próximo ônibus
83f743d4-971d-4c3f-b486-ddb5afd8ff5e;in fünf Minuten ;em cinco minutos
aed3995b-4750-40f0-8824-b7f9e1935666;Bus einhundertfünf (105) ;ônibus 105
a14b9d93-b243-4afd-a0fc-9107c837fb02;froh sein ;estar feliz
4cac05ef-7dd0-4f36-ac24-426d6f1a4420;helfen können ;poder ajudar
107430ac-a45e-4fb2-b0e3-f8f5137012a4;wissen, wie lange ... dauert ;saber quanto tempo demora
577a1c93-795e-4ab9-8860-efa8de5d8a72;an der Universität ankommen ;chegar na universidade
37c4dc79-0881-4b62-9b83-7913c061208a;Busfahrer fragen ;perguntar ao motorista
a3118811-4a0d-49ea-98a8-56a4fe3dd6e7;antworten ;responder
88e4c937-5d92-4658-992e-c3a85c63ecb5;zwanzig Minuten fahren ;andar vinte minutos
5781291d-bb63-4f53-941c-f141d11261c4;gute Fahrt wünschen ;desejar boa viagem
8937dfa5-bc43-4433-8fad-58bbe682a0c1;Traum ;sonho
b1580059-23ff-4af9-821c-4c97f53d874f;in der Zukunft ;no futuro
dcc1dd87-7914-42b3-8424-ddd0b7ae843e;eigenes Haus haben wollen ;querer ter uma casa própria
505928d1-649a-4856-85be-436dd507c56c;großer Garten mit hübschen Blumen;
1b5b9d91-684a-4b57-8815-6c225bd9738b;Gemüsebeet ;horta
ea6a5242-f789-4bcd-9469-9f958e8ffa16;wunderschöne Frau ;mulher maravilhosa
a32ea3af-aa23-4402-a973-8d954768ec7b;schlaue Kinder ;crianças inteligentes
40cf8414-8071-4b5e-a248-1fbff55e4141;fünf Kinder und ein struppiger Hund ;cinco filhos e um cachorro peludo
df49d0ce-1796-41f6-a312-8dab605e1cb3;alt sein / alt werden ;ser velho / envelhecer
39156a70-babb-408e-a946-44ddbe3eae39;Enkel haben ;ter netos
eb25397b-6b08-408e-84ab-99e4341770e3;beim Spielen zuschauen ;observar enquanto brincam
46afa592-9bb3-4cc4-a443-8b03ac98a1d0;sich freuen über ;alegrar-se com
1cf83bea-c57f-4b11-813b-adb989f2e227;lebhaft ;animado / cheio de vida
421de669-dc7a-47a0-834f-6ce9ce7a3c62;mindestens drei Autos ;pelo menos três carros
d099078f-a88c-452f-8e69-1127467a7b38;Leidenschaft ;paixão
d9527d44-3a7d-4951-b5fa-b46d8d98ee3b;nicht genug Geld haben ;não ter dinheiro suficiente
2925510d-a3eb-4f5b-a9d2-d3271db5252b;immer genug Geld haben wollen ;querer sempre ter dinheiro suficiente
5923cbe9-12b9-42a1-910f-ad981c6ba357;gerne träumen von ;gostar de sonhar com
08429188-9e81-49be-998c-c1d547abd0a4;Gegenwart beachten ;prestar atenção ao presente
a3eac935-55ed-4f86-b5de-18ebf65a4afc;verträumter Mann ;homem sonhador
dbdd9e45-bdef-4bc6-bbe3-9124f4a44fbb;„Ein Mann ohne Träume ist langweilig.“;“Um homem sem sonhos é entediante.”
672447da-e11c-41c9-b2e3-d31c37973b80;auf der Bank ;no banco
ef393214-e59a-4aa7-99ab-468367c91b4e;an der Reihe sein / warten bis ... ;estar na vez / esperar até ...
c7249406-6397-4a81-8d86-3a84484e7167;in der Reihe stehen ;ficar na fila
1f5f9960-ba24-430f-84db-dacf7e212dac;Student sein ;ser estudante
567ac3eb-a09a-405c-a98c-271b444fe8d9;Konto eröffnen wollen ;querer abrir uma conta
1f6e53b7-580f-4d9c-9134-da2050b8a7e0;Reisepass ;passaporte
3935bb05-fd2a-4716-a964-304ffb57728d;Visum ;visto
701425d2-1a9f-4a5e-8108-05ae048a6ba9;nicken ;acenar com a cabeça
95dbd1db-571e-43ae-a4f6-0716696250cb;Daten tippen ;digitar dados
e4388958-f394-47d1-8a1c-e419609808c2;Kreditkarte brauchen ;precisar de cartão de crédito
0cd6c919-ef87-4de9-a171-5bae7ab612ed;Vertrag ;contrato
0733ce11-f086-48bb-8617-9b7e0f1f7a19;sorgfältig lesen ;ler com atenção
cf72bf70-3c68-45a0-a381-abcad3e8949c;unterschreiben ;assinar
2e6bf192-7b51-4292-93bd-c2e75abf7a4b;Geldautomat ;caixa eletrônico
2c60cb67-1ec0-4c0b-b2eb-cd74ff39141e;Geldabheben ;saque de dinheiro
1fe0fdd9-a1d9-4eb8-ad8c-1f79f985343c;kein Geld kosten ;não custa nada
3f238850-daf0-440b-b9e8-f1e0a67baac0;bei einer anderen Bank ;em outro banco
74d15180-4a2a-4b48-b0f6-99b2d7962d2b;an der Reihe sein ;ser a vez de alguém
f1d7f2c8-1ccc-4b7b-a814-8069929e6874;in der Reihe stehen ;estar na fila
97efd9f1-5e06-4194-94f9-da77339ac7b3;zwanzig Minuten ;vinte minutos
a0e58fc0-34b6-429c-82ae-6a595edabd43;mit einem Mitarbeiter sprechen ;falar com um funcionário
ef3fc332-d5db-4868-abf0-f11a6c477afb;Student sein ;ser estudante
d785d755-e93a-4c55-9546-7dc6584c9884;ein Konto eröffnen ;abrir uma conta
454c3dba-e436-484f-a112-fcb69c8500dc;Reisepass ;passaporte
194031cf-527e-4e19-8e42-d86d69bc5796;Visum ;visto
229b9855-cfe4-4958-80bb-e5a87d87425b;Daten in den Computer tippen ;digitar os dados no computador
9a121cd1-651e-45f6-bdb1-fe78fadc8dd2;Kreditkarte brauchen ;precisar de cartão de crédito
bb44bae9-9eeb-4153-b8e4-e98a7da70ef9;Vertrag lesen und unterschreiben ;ler e assinar o contrato
890a3f3c-dd62-467c-b0cf-66124dc6ccac;sorgfältig lesen ;ler com atenção
12f98147-f5d8-4387-a382-acb7e4116bcb;Geldautomaten ;caixa eletrônico
6a71813b-3d58-4738-bb76-8ea42c540632;Geld abheben ;sacar dinheiro
d005492e-4762-4060-99d6-8431b2e19ec3;kostenlos / fünf Euro kosten ;gratuito / custa cinco euros
a25b30b5-495a-40ea-bc8e-f8b58dbed28c;zum Arzt müssen ;precisar ir ao médico
508aaccf-7c14-469e-b33d-0cda5274a8f2;Kopfschmerzen haben ;ter dor de cabeça
d36842c0-bd9c-442f-8545-e97f848122c2;einen Termin machen ;marcar uma consulta
c527a246-4f49-41a7-8639-7014dc99f951;siebzehn Uhr / fünf Uhr ;17h / 5h
5d9688ae-311f-4bb0-b266-2c09e5d664c6;Wartezimmer ;sala de espera
d9d4592b-c2a9-4a53-bd8b-fe0bc3352d40;gerufen werden ;ser chamado
e9ead163-4534-4339-8155-9e23c8ae0829;Zimmer Nummer zwei ;sala número dois
687bb9c2-9104-4267-a458-0036a5168e37;„Was kann ich für Sie tun?“ ;“O que posso fazer por você?”
6c82579c-a40d-4e0a-be67-cb039e48d2c3;sich auf das Bett legen ;deitar-se na cama
a4256ae1-7c5f-4e7c-a199-a6ad4c835ad1;untersuchen ;examinar
8f066e75-4823-46c3-974b-bf62b1b72deb;nicht schlimm ;não é grave
63c695c1-9d80-4acf-8a36-63978cb7b2b2;Medizin verschreiben ;receitar remédio
41538dd8-b1e2-4337-95c4-36bb5d55dea8;Apotheke ;farmácia
a3637826-8fbf-4680-b32d-3af7c6de6940;anhalten (an der Apotheke) ;parar (na farmácia)
7a2a1819-e91e-4ccd-b634-3c031fac46af;es geht mir besser ;estou me sentindo melhor
6cc87404-6b12-4b82-8846-3ef5314f27b6;im Zug sitzen ;estar sentado no trem
7173ba27-bee9-4102-9d80-ce0b3ceb78fb;nach Frankfurt / nach München ;para Frankfurt / para Munique
3943d75a-4998-49fe-9a50-b0513432a989;Zug wechseln ;trocar de trem
d17c8fb3-ef0f-49eb-82f4-253299db0aa5;zu spät sein ;estar atrasado
083771cb-e05b-460e-8cff-681b0d00ee9d;anfragen beim Schaffner ;perguntar ao cobrador
d15d97c9-5806-487b-8b4e-556f9743af86;Zug erreichen können ;conseguir pegar o trem
161f6755-06c8-4461-a327-3fd3174da531;nachschauen ;verificar / consultar
35fd3095-134f-4394-8838-5eaf2d29db11;kein Problem ;sem problema
bfbba827-303f-448e-85a1-9a9d8720b036;auf Gleis drei / vier ;na plataforma três / quatro
00fcda50-691b-4641-87a9-4f5d134958a3;gegenüber ;do outro lado / em frente
ad68906f-ba0e-404e-96e2-0e591f8665fb;Zug hält in München ;o trem para em Munique
6a743f7b-ecfa-4445-a032-e4b5371e5692;überlegen ;pensar / refletir
e07a3a16-57ce-4bb4-bd72-4cd8c01c8dc4;kostet das mehr? ;custa mais?
ada63103-9f3a-4ab8-a3b8-e1b5c269ce98;es ist unser Fehler ;é nosso erro
3d6da3a2-7af3-4d02-981e-989c06a36e5c;es kostet nichts ;não custa nada
f484ac5e-7994-49ef-ac0a-6401125ba694;froh sein ;estar feliz
1dbc998a-1770-4ef5-bef5-f3d5c367f46b;vierundzwanzigste Dezember ;vinte e quatro de dezembro
0a7045b0-4b14-4327-97b7-24c755b2ba73;Weihnachten ;Natal
ff28ca89-6bc6-433e-8fe8-790edd234b2e;Wohnzimmer ;sala de estar
968555f2-bb07-4906-ad96-5f42eeeea3fa;Weihnachtsbaum ;árvore de Natal
f53ea14e-7a6c-4008-867b-7ca5fad1286a;Kugeln schmücken ;enfeitar com bolas
54b9047d-a879-4ee1-bde5-9b81e05d3484;Lichterkette ;pisca-pisca / cordão de luzes
d1f0f63c-c76e-424c-a290-8fd4514599bd;unter dem Weihnachtsbaum ;debaixo da árvore de Natal
1f976cb5-197a-457f-af04-69a0be8acf8e;Geschenke ;presentes
a71f74f2-ae2b-49ff-80cc-cdd9ed174b9c;farbiges Papier ;papel colorido
9820bb4a-b66d-45f5-ab2a-83d05fbb40b6;eingewickelt ;embrulhado
5e106174-f6ac-472e-aa5a-df53cdc4a922;festlich riechen ;cheirar a festa / clima natalino
5557c9b9-175f-4133-a93b-b155fbf8e59e;Tannennadeln ;agulhas de pinheiro
00768d35-b119-4e62-bbc4-41812e89da98;Plätzchen ;biscoitos
71160c6c-f49a-43ec-aa1f-2186445e6097;aufgeregt sein ;estar animado / empolgado
b4ccff30-c6aa-45ee-82d7-c0877300fa1d;Was kriegen wir geschenkt? ;O que ganharemos de presente?
b35ab9da-ebe9-49b9-a7e8-39c62899f0d7;Geheimnis ;segredo
c99fe09b-81e0-464b-9a66-da73a6b4173d;schöne Zeit ;tempo bonito / época boa
b5c503c4-2d36-4ec8-a4e4-3b8c6ae028a9;fröhlich sein ;estar alegre
c3073286-c4ce-4751-8e62-a37070f4e1ee;Geschenke schütteln ;sacudir os presentes
5cfece9b-d4c9-4d84-a54c-22d5815f879c;um acht Uhr ;às oito horas
45f7de8a-66f7-4b96-8d41-e190f09943f0;lachen ;rir
5545de89-0f6c-4e9c-b32b-fd3f57491928;glücklich sein ;estar feliz
315e7fe7-abd7-41db-a3c8-0378594e06cf;das Beste an Weihnachten ;o melhor do Natal
90fae658-70c7-48ca-b84a-e1dcca5e744b;leckeres Essen ;comida gostosa
e0a97b27-63e3-459f-a73e-2caa9211098e;glückliche Familie ;família feliz
e28ec4ed-3856-4da7-a41b-62698b2bdd6c;Karneval ;carnaval
43896aa0-e598-47f5-9402-129806e708d6;lustig und laut ;divertido e barulhento
da21ca7f-0759-4e82-94d8-79b80abf38c2;verkleidete Leute ;pessoas fantasiadas
75d94be0-d50e-4665-bdcf-d123c00b3780;bunte / einfarbige Kostüme ;fantasias coloridas / de uma cor só
d2901b8e-0869-4a13-b684-2c503f155248;als ... verkleidet sein ;estar fantasiado de ...
ee309e4a-517f-4ab3-a9dd-2b4b0c7b184e;durch die Straßen laufen ;andar pelas ruas
a128d7ac-8384-424a-b481-784bdcb78751;Süßigkeiten essen ;comer doces
d2139e3b-f478-4707-8316-00931cbe5222;überall hört man Musik ;ouve-se música em todo lugar
d6a89523-b739-4333-a014-13fa805af7f4;Gelächter ;risos
4a4381ce-4923-488f-add4-009fbd81a6d5;Bier trinken ;beber cerveja
0ce1a30d-5e09-442a-b46d-6e8ae4d910ac;Spaß haben ;se divertir
3008a6e4-83ff-403d-80f2-d0663017b535;merkwürdig ;estranho / curioso
39f67767-6b82-496a-9903-26f211c711e6;Stimmung ist gut ;o clima (de festa) está bom 
84211aa5-3703-4fb4-a25c-cc22fdafdf9f;feiern, singen, tanzen, lachen ;festejar, cantar, dançar, rir
2f9904b5-a37a-4671-9890-b3d44b93fd26;fröhlich sein ;estar alegre
9bcc2afa-ff80-41c0-8d07-f3a8abbda605;bunteste Fest ;festa mais colorida
7b066b6c-c0a1-442e-9249-2bbb439df156;sich auf ... freuen ;estar ansioso por ...
d2c6efe1-1588-408a-a50d-53c8b2c05a57;als Tiere verkleidet ;fantasiado como animais
213b7931-d3fb-4c01-8a82-5daa5486e061;Katzenkostüm / Elefant ;fantasia de gato / elefante
17249cdc-945f-4334-973e-333f23833a0b;merken ;perceber
0abbc8b9-7fd0-4730-99e0-b6fbae408941;erschöpft, aber glücklich ;exausto, mas feliz
4ce5a45a-8ff1-4324-ab0e-2f57a3dce182;nach Hause gehen ;ir para casa
ceba6c77-8973-45a7-9061-d6d67a9e3417;erster Arbeitstag ;primeiro dia de trabalho
87cda965-9718-47a0-91f7-8e50cda031c8;Studium beenden ;terminar os estudos
8816f31f-f67f-4b06-8c63-eb6a74185007;Vorstellungsgespräch ;entrevista de emprego
07d575b9-7a80-4852-855f-b5cc5a4d972a;nicht einfach gewesen sein ;não ter sido fácil
1d100659-20eb-4044-9f76-25f6f0796551;schwere Fragen beantworten müssen ;ter que responder perguntas difíceis
08b5faf8-feb9-4860-82b4-f622b8eaae9e;Anruf bekommen ;receber uma ligação
842eeeee-a37f-4ba9-bc2b-698baeca5649;mit der Arbeit beginnen ;começar a trabalhar
9ff22008-6246-486e-b97a-970132429b30;sehr glücklich darüber sein ;estar muito feliz com isso
2c17d705-1f60-406c-b943-274e7ada497c;lange von ... geträumt haben ;ter sonhado com algo por muito tempo
a9593bd0-2802-45f9-b30a-0257d7654b28;Aufgabe ;tarefa / função
5c54cd11-2350-4e3b-b4c7-6e85e306f052;Daten sammeln ;coletar dados
148411c1-675d-4df8-a3b8-6f1c2dce5251;langweilig klingen ;parecer chato
006f8cf0-3882-47d8-a0cd-65ac5e86b38a;interessante Aufgabe ;tarefa interessante
0ce8e13e-01e5-4d55-a89d-33cca8e8b67d;Kollegen ;colegas
6045949c-ca4e-46e8-bc93-5967de4d5180;alles zeigen und Tipps geben ;mostrar tudo e dar dicas
530c6f66-0f31-4175-9ea6-2319e8651fe5;nett / freundlich ;simpático / amigável
8d3b01c4-feee-4598-b139-68be92532cbb;viel geholfen haben ;ter ajudado muito
cbb1df9e-1acd-4573-a229-8878dad54700;in Zukunft helfen wollen ;querer ajudar no futuro
1f076ac7-ef2e-4f93-ab2d-f95962a08a64;neuen Leuten helfen ;ajudar pessoas novas
6ca96650-2c15-4fff-a32a-8495ae05f717;Universität ;universidade
0a25cd09-a0e2-4b8a-bcd6-c3a6ba9fc2ae;Prüfungszeit ;período de provas
c52a7f91-c552-4a7e-b428-b87eabb26c37;Prüfung schreiben ;fazer uma prova
f4373674-6938-4e38-b0ab-8066fc808eb9;Studenten lernen viel ;os estudantes estudam muito
f658aa06-eb32-4e48-9147-fb396333aa5d;nicht alle Prüfungen sind gut ;nem todas as provas são boas
f9d0b51a-cd49-4ff3-a9d4-192feb80a1a8;neu schreiben müssen ;ter que refazer
05c045d5-3103-48ed-91ca-7384e12804e6;drei Prüfungen schreiben ;fazer três provas
72de60bd-a1d6-4c66-952a-7a96ca2727b0;ein wenig Angst haben ;estar um pouco com medo
9908071a-ea76-4ecf-8b8b-c736e464d06c;nicht schlimm sein ;não ser grave
8d82cd3e-4553-4d7d-a1f6-9210bd1d0399;gut vorbereitet sein ;estar bem preparado
d069f157-07b4-4e22-a729-170d92c090ca;in einem großen Raum ;em uma sala grande
af290f07-db98-434b-9f6b-ff37991d3890;während der Prüfung ;durante a prova
3b1a8045-e4ba-486c-84a8-dd142f0e0316;es ist leise ;está silencioso
56df3e0d-ea4b-4652-9e23-fb646cb921f1;das Schreiben hören ;ouvir a escrita
fea15bed-961d-40ad-9d29-4a452ea90d89;alle Fragen beantworten ;responder todas as perguntas
4660acdd-2096-40d8-bf86-d6c9a59bff7a;keine Probleme haben ;não ter problemas
c4bf41e7-5ecb-4bae-a5a1-fee8b89626dc;es ist leicht gewesen ;foi fácil
f6e2768d-b05c-4944-9388-429d8a95ab78;Prüfungen vorbei sein ;provas terem acabado
e1d91913-33b9-4650-accb-09f8377712d5;mehr Sport treiben ;praticar mais esportes
0a3b7424-0a96-4630-b932-714956ef84df;Zeit für Hobbys haben ;ter tempo para os hobbies
7cb0dd13-80d2-4a27-8afe-d152f6070a7b;Freunde treffen ;encontrar amigos
8637be05-eda4-4c4b-9691-ac363567819c;in eine Bar gehen ;ir a um bar
26fe2966-3963-4c25-9da9-54042148a1f3;Bier trinken ;beber cerveja
29c9a536-9972-4cf6-a2de-3bd50f12626d;feiern und Spaß haben ;comemorar e se divertir
d2b87f6a-1154-4c62-8138-a9f1e6a74a0f;Essen bestellen ;pedir comida
71e7a0bb-6b00-4222-9d63-0d395bc3970d;Pizzaservice ;serviço de pizza
d8b765fd-9dd1-43d1-afc6-b3cd03d6ed5f;Wie kann ich Ihnen helfen? ;Como posso ajudá-lo?
87cbcd94-85a2-4d82-830b-5f72c348fb05;Salamipizza ;pizza de salame
d46810c0-8eb6-440d-9de0-c417dabd4e81;groß, mittel oder klein ;grande, média ou pequena
a0a87cee-6af6-4b64-9cac-1b139d9c0979;zweiunddreißig / fünfundzwanzig Zentimeter;32 / 25 centímetros
1b38b1b2-dcfc-4e1f-baca-2e946c5d45da;extra Käse ;queijo extra
43ba4d13-da44-494e-90a8-cc04d5c88b15;kostet einen Euro mehr ;custa um euro a mais
23df6e09-82e2-4570-b715-9e338a04cc48;Wie lange dauert es? ;Quanto tempo demora?
0dc08854-2371-4d97-92eb-2f129d9217b8;Adresse ;endereço
1228eeb3-09e8-44b4-8a89-dbb5419166f8;Liefern dauert vierzig Minuten ;entrega demora 40 minutos
84bbe126-9be6-47e4-a528-a2c1db359e56;sich bedanken ;agradecer
6ac569f0-86a2-4cd2-96a4-77a9a51e6bf7;Anruf beenden ;encerrar a ligação
d627f96a-38de-4e91-abc0-85e47fa0e408;Hochzeit ;casamento
45a169ce-d055-4255-8cf6-b036209ad326;heiraten ;casar-se
76b13f28-cad7-4337-869f-9869cde99e3c;glücklichstes Mädchen ;garota mais feliz
35249059-33ea-455a-9287-6e3d8c272188;ein Paar sein ;ser um casal
deff0e3e-eb69-4dad-bc13-8171245b799a;Gäste einladen ;convidar convidados
ea60273f-e177-4e38-a722-8158447cf2ff;keine große Hochzeit wollen ;não querer um casamento grande
34bcba9e-d187-44fc-8f9b-de46ebea0a4f;gemütlich und schön ;aconchegante e bonito
5084ad3f-a36f-40f1-8fb4-71376ab75d7f;aufgeregt sein ;estar nervosa / empolgada
bbb21012-d52d-405a-baa4-f7477160e627;Frisur / Kleid ;penteado / vestido
f6d343de-de2f-453b-bdf4-731c40c7bf6e;tausend Fragen haben ;ter mil perguntas
98219d53-bf75-431e-9168-ad07da364665;beruhigen ;acalmar
fa43c7a0-17d4-46d4-ac8c-3b76e71d481c;wunderschön und selbstbewusst ;maravilhosa e confiante
ea922f3e-50a9-4d78-a27c-170b878b7e6a;großartig ;incrível / maravilhoso
95171e19-91dc-4bf0-a9e8-8bce4cecf391;nicht gut denken können ;não conseguir pensar direito
37ec4c4d-4afc-4a7b-b564-e150ed572c83;in die Kirche gehen ;ir à igreja
ab001135-c3c0-4d56-8cf4-e90686c99f3e;weißes Kleid und Blumen im Haar ;vestido branco e flores no cabelo
2663dc31-ef51-4bf8-8df4-20caf9b4dc93;Musik hören / es riecht gut ;ouvir música / está cheiroso
ff7e46a7-f845-482a-a6fd-6b1b7aacb1f2;lächeln ;sorrir
883c30a5-845f-4dc5-b97c-b56e6aabcdbc;keine Angst mehr haben ;não ter mais medo
95dc8564-373d-4467-8f90-b461e9cebd2f;fröhlicher Tag ;dia alegre
45e5ecda-b735-44bf-b089-d9002693290f;Ehemann ;marido
625393fe-addc-4a90-b63c-e5a609a74041;der Gedanke gefällt mir  ;gosto da ideia
ce72c56e-708b-4e83-b8f7-2b52bc50c62b;vierundzwanzigste Dezember ;vinte e quatro de dezembro
a93273d9-5ecb-4c87-a981-26e9b793a5a9;Weihnachten ;Natal
353f1705-b7e5-4d95-89e2-6ea5ef68cb59;Wohnzimmer ;sala de estar
f3539eef-2520-468c-b925-a3dfd00e0cfe;Weihnachtsbaum ;árvore de Natal
2571886f-ef6a-4cc4-a8b1-a9d0e65c78bc;Kugeln schmücken ;enfeitar com bolas
4983b957-14a0-4c82-bb15-5a838c50a4a5;Lichterkette ;pisca-pisca / cordão de luzes
9f0669d2-6c46-4514-b5f2-54262232c093;unter dem Weihnachtsbaum ;debaixo da árvore de Natal
66381e27-386f-453f-866f-3b531489289b;Geschenke ;presentes
a9a7706d-bd53-45a6-987f-629a31124020;farbiges Papier ;papel colorido
0ecd0efa-92b7-467d-b5d6-1bcf50b7eb81;eingewickelt ;embrulhado
3643a2ed-13a4-4871-846e-ba2286147167;festlich riechen ;cheirar a festa / clima natalino
873cf1f7-8c97-4c77-b3dd-945e4dc4fadc;Tannennadeln ;agulhas de pinheiro
be36fdcc-4328-4443-bd50-2b65b5226fdb;Plätzchen ;biscoitos
e591d868-fd81-49de-8e69-e791a080512c;aufgeregt sein ;estar animado / empolgado
d1bedbaf-1de1-42e5-a187-72546b81711d;Was kriegen wir geschenkt? ;O que ganharemos de presente?
d7001fbf-d5b3-45a6-b7a7-ebfa5f946fc7;Geheimnis ;segredo
a437fe09-6565-4d61-bb2f-da4d87df368d;schöne Zeit ;tempo bonito / época boa
5a072a01-0c6b-47df-a22d-26a82aee8bf0;fröhlich sein ;estar alegre
aa6b6df1-aa6a-4976-a2c7-5a80ff4b3368;Geschenke schütteln ;sacudir os presentes
d95e6129-a4a2-474b-9681-d9d39a032394;um acht Uhr ;às oito horas
6b4519a2-eb59-45d4-9a61-eddfa1cbd4c7;lachen ;rir
935bde32-971b-4eef-846d-89f47029f2d3;glücklich sein ;estar feliz
7a0b921e-7a54-4106-9b1a-6367646e7404;das Beste an Weihnachten ;o melhor do Natal
10682742-bf27-4b6d-84ab-225349472f2e;leckeres Essen ;comida gostosa
c459f247-9b27-42b5-a35a-1fcf547514b0;glückliche Familie ;família feliz
0dd4084c-a83e-4edb-9a81-7fe0d35ea7eb;Karneval ;carnaval
446fc8c8-e9db-4466-87ae-36f26573cc6b;lustig und laut ;divertido e barulhento
5609f658-38e3-49bc-a7e6-0c38c6661b8f;verkleidete Leute ;pessoas fantasiadas
bf202685-3a38-4c7e-8fb8-ff598b14f6d1;bunte / einfarbige Kostüme ;fantasias coloridas / de uma cor só
bb74699a-39a2-48db-b29e-d88c1729254a;als ... verkleidet sein ;estar fantasiado de ...
9055ad09-8478-4b81-a86d-ea984a13d742;durch die Straßen laufen ;andar pelas ruas
7aa4a620-8684-4bd6-9924-210cc25baa6d;Süßigkeiten essen ;comer doces
2ee2679f-ee02-4520-b548-6b2ea4e48628;überall hört man Musik ;ouve-se música em todo lugar
e2bc4c7e-eb76-4986-986f-4f79a0b19eed;Gelächter ;risos
819ce826-4eb3-4161-abde-85bb9db51569;Bier trinken ;beber cerveja
5d85d91a-b094-4f26-aa5e-cb67dc5a9fb6;Spaß haben ;se divertir
edbb1f1f-3135-4b75-be56-c7991c394ce4;merkwürdig ;estranho / curioso
b661bf73-550f-46d3-8149-4b998791ee67;Stimmung ist gut ;o clima (de festa) está bom
5e8b40a8-e9db-405e-b6d5-e6646539594b;feiern, singen, tanzen, lachen ;festejar, cantar, dançar, rir
ce6d0f15-d43f-4f2b-ac1f-509eadec517e;fröhlich sein ;estar alegre
db541c0b-61be-450c-900d-058063a046cc;bunteste Fest ;festa mais colorida
e810a671-af19-4cdf-bab9-339843bff84b;sich auf ... freuen ;estar ansioso por ...
58096253-f32a-4d75-b713-2d3483a8a3d8;als Tiere verkleidet ;fantasiado como animais
638a958f-a985-482e-9fcd-d45500a7c23e;Katzenkostüm / Elefant ;fantasia de gato / elefante
b161c989-c3c4-426a-bcd0-89a6203e2e91;merken ;perceber
625079f2-eafb-452c-bbed-c8e06f373687;erschöpft, aber glücklich ;exausto, mas feliz
008c43f0-bc0e-419c-8414-01cc80f28a64;nach Hause gehen ;ir para casa
17cd88e4-d743-4bf3-b067-b81791dda4c9;erster Arbeitstag ;primeiro dia de trabalho
e6eb457a-0907-451f-9593-6016c84697d5;Studium beenden ;terminar os estudos
da15d358-a675-4d66-a801-ff39d1338fe5;Vorstellungsgespräch ;entrevista de emprego
d0e001a6-4a49-409b-81cd-9f10a1a7223d;nicht einfach gewesen sein ;não ter sido fácil
1821de42-cc5d-49c4-ab77-2ee118e5d925;schwere Fragen beantworten müssen ;ter que responder perguntas difíceis
6b3044d5-bfe1-4b2b-ae4f-cf335e7aa3be;Anruf bekommen ;receber uma ligação
585db23f-be93-4445-8210-404cfcbf963e;mit der Arbeit beginnen ;começar a trabalhar
8514b3e1-a5bd-40b5-8982-ba5ddfe8a71e;sehr glücklich darüber sein ;estar muito feliz com isso
e9f34abd-06f9-4c49-8540-5bb156dda446;lange von ... geträumt haben ;ter sonhado com algo por muito tempo
22fd0fb1-7a07-46b5-93f8-fc8d849e40fb;Aufgabe ;tarefa / função
78b5c528-be81-4c9c-ad5e-781e5a526599;Daten sammeln ;coletar dados
110a7ba7-53a7-4def-b723-7820f17bd522;langweilig klingen ;parecer chato
164078bb-8b84-4bfd-99a9-f3a06505b487;interessante Aufgabe ;tarefa interessante
7b408056-1fee-4ad9-b864-ad453935d573;Kollegen ;colegas
97fdce97-3a6e-45ae-aadf-6a244289a488;alles zeigen und Tipps geben ;mostrar tudo e dar dicas
fecb785d-9a41-49e0-a5b1-96043749a8ac;nett / freundlich ;simpático / amigável
d1a6e20c-ef71-4e2a-a30d-e81f6e0c563c;viel geholfen haben ;ter ajudado muito
cfbca6d7-618b-434f-8b1c-d6bf29969c1f;in Zukunft helfen wollen ;querer ajudar no futuro
8befd226-5596-405f-bb36-ac9032c47b29;neuen Leuten helfen ;ajudar pessoas novas
8418d222-c21e-492b-bbfb-78b75d599f96;Universität ;universidade
